id,name,currentVersion,dataFileHandleId,dataFileName,dataFileSizeBytes,dataFileMD5Hex,BiospecimenKey,DataUseCodes,DatasetViewKey,EntityId,FileAlias,FileAssay,FileDescription,FileDesign,FileFormat,FileLevel,FileSpecies,FileTissue,FileTumorType,FileUrl,FileViewId,StudyKey,FileDataUseCodes,FileLongitudinalEventType,FileLongitudinalGroup,FileLongitudinalSequenceIdentifier,FileLongitudinalSequentialTimeElapsed,FileLongitudinalTimeElapsedUnit,FileLongitudinalTotalTimeElapsed
syn60245777,shNTC4_BR_lvl1_1012996.csv,1,142025837,shNTC4_BR_lvl1_1012996.csv,2663,b38cf9e8c673f7a3222fdb45630d6b06,CA263001-B633,NA,syn63100169,syn60245777,syn60245777,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245777,syn60245777,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245778,collection_0000064643_2021-01-08 22_00_58.scn,1,142025889,collection_0000064643_2021-01-08 22_00_58.scn,995836480,656ea721d62d36c1292c1928a6158b1e,CA263001-B334,NA,syn63100169,syn60245778,syn60245778,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245778,syn60245778,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245803,NTC_1_BR lvl2_1009679.svs,1,142025916,NTC_1_BR lvl2_1009679.svs,1754042731,d6ed047031b3ef574b5a26d6632499aa,CA263001-B506,NA,syn63100169,syn60245803,syn60245803,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245803,syn60245803,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245823,shCNDP1-1_10_BR lvl1_1013015.svs,1,142025941,shCNDP1-1_10_BR lvl1_1013015.svs,1522034215,da862b009c81fdac579aa26158c188ac,CA263001-B577,NA,syn63100169,syn60245823,syn60245823,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 131/4-5B1 human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245823,syn60245823,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245846,NTC_9_BR_lvl2_1003232.svs,1,142025967,NTC_9_BR_lvl2_1003232.svs,1650645393,1ec68d53b9cac0c4fd7f31b701010a93,CA263001-B458,NA,syn63100169,syn60245846,syn60245846,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245846,syn60245846,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245874,collection_0000064639_2021-01-11 12_13_02.scn,1,142025996,collection_0000064639_2021-01-11 12_13_02.scn,862491216,fde5411d1f2b2fd9f6ac6efd80443325,CA263001-B362,NA,syn63100169,syn60245874,syn60245874,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245874,syn60245874,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245988,shCNDP1-1_3_BR lvl1_1013008.svs,1,142026112,shCNDP1-1_3_BR lvl1_1013008.svs,1237885771,d62daea2253254553dadb74b51fb1b8c,CA263001-B585,NA,syn63100169,syn60245988,syn60245988,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 131/4-5B1 human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245988,syn60245988,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246032,collection_0000064638_2021-01-11 12_16_00.scn,1,142026159,collection_0000064638_2021-01-11 12_16_00.scn,1241858202,4646a79389dd5c96e0d28de0bb0b27fe,CA263001-B358,NA,syn63100169,syn60246032,syn60246032,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246032,syn60246032,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246040,NTC_11_BR lvl1_1009654.svs,1,142026166,NTC_11_BR lvl1_1009654.svs,1621181145,80e5016b23bfdaee869ede27972405c2,CA263001-B509,NA,syn63100169,syn60246040,syn60246040,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246040,syn60246040,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246050,shCND1_10_BR_lvl1_1003139.svs,1,142026182,shCND1_10_BR_lvl1_1003139.svs,1527364517,cf0d5958780622314a8770f3de1bfdb1,CA263001-B483,NA,syn63100169,syn60246050,syn60246050,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246050,syn60246050,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246158,shCNDP1-1_12_BR lvl1_1013017.svs,1,142026291,shCNDP1-1_12_BR lvl1_1013017.svs,1207078317,a2ae2e439d6566b25b504db974532966,CA263001-B581,NA,syn63100169,syn60246158,syn60246158,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 131/4-5B1 human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246158,syn60246158,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246166,collection_0000064642_2021-01-08 21_55_42.scn,1,142026299,collection_0000064642_2021-01-08 21_55_42.scn,1019524528,df10b0388d7623e0abf85d5dbf7d8e8e,CA263001-B330,NA,syn63100169,syn60246166,syn60246166,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246166,syn60246166,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246256,shCND1_11_BR_lvl1_1003140.svs,1,142026390,shCND1_11_BR_lvl1_1003140.svs,1582187235,1ddb58b98b44f09898b0fa3c6faf35c0,CA263001-B485,NA,syn63100169,syn60246256,syn60246256,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246256,syn60246256,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246257,collection_0000064640_2021-01-08 21_49_15.scn,1,142026389,collection_0000064640_2021-01-08 21_49_15.scn,765477818,55f64e2eb34a23c12de2fc5c074f5f3a,CA263001-B366,NA,syn63100169,syn60246257,syn60246257,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246257,syn60246257,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246273,NTC_7_BR lvl2_1009685.svs,1,142026412,NTC_7_BR lvl2_1009685.svs,1815938771,9675be00b0f7ba946ae48dfbc9070e2b,CA263001-B524,NA,syn63100169,syn60246273,syn60246273,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246273,syn60246273,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246350,shCNDP1-1_11_BR lvl1_1013016.svs,1,142026495,shCNDP1-1_11_BR lvl1_1013016.svs,1585983949,093a65121b30f13683698c46a41bb562,CA263001-B579,NA,syn63100169,syn60246350,syn60246350,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 131/4-5B1 human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246350,syn60246350,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246429,collection_0000064641_2021-01-08 21_52_24.scn,1,142026573,collection_0000064641_2021-01-08 21_52_24.scn,947480838,0c93749fc5e09c8febc79a50289166db,CA263001-B370,NA,syn63100169,syn60246429,syn60246429,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246429,syn60246429,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246430,shCND1_2_BR_lvl1_1003131.svs,1,142026575,shCND1_2_BR_lvl1_1003131.svs,1400649585,2dd9235ef8354881dbefe89e4384f038,CA263001-B489,NA,syn63100169,syn60246430,syn60246430,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246430,syn60246430,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246458,NTC_12_BR lvl1_1009655.svs,1,142026602,NTC_12_BR lvl1_1009655.svs,1513909609,6e9f1140e35fc68201ee10ba1a3aedb4,CA263001-B511,NA,syn63100169,syn60246458,syn60246458,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246458,syn60246458,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246531,collection_0000064577_2021-01-06 21_16_06.scn,1,142026685,collection_0000064577_2021-01-06 21_16_06.scn,854578566,d447375f6f92288141aafac446410a71,CA263001-B369,NA,syn63100169,syn60246531,syn60246531,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246531,syn60246531,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246534,shCNDP1-1_6_BR lvl1_1013011.svs,1,142026688,shCNDP1-1_6_BR lvl1_1013011.svs,1452867481,970aa1aa1074265297f951d518290a52,CA263001-B591,NA,syn63100169,syn60246534,syn60246534,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 131/4-5B1 human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246534,syn60246534,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246640,NTC_3_BR lvl2_1009681.svs,1,142026795,NTC_3_BR lvl2_1009681.svs,1644294577,7b5782ed9158c8bd2a3c751f7f35e700,CA263001-B516,NA,syn63100169,syn60246640,syn60246640,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246640,syn60246640,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246646,collection_0000064617_2021-01-08 17_46_36.scn,1,142026800,collection_0000064617_2021-01-08 17_46_36.scn,804346856,4e59ac2dd28d0848c27cf14a718c6086,CA263001-B270,NA,syn63100169,syn60246646,syn60246646,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246646,syn60246646,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246656,NTC_8_BR_lvl2_1003160.svs,1,142026811,NTC_8_BR_lvl2_1003160.svs,1699783199,d403a65b08d8ced09a100e7a3352ff9c,CA263001-B456,NA,syn63100169,syn60246656,syn60246656,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246656,syn60246656,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246677,shCNDP1-1_7_BR lvl1_1013012.svs,1,142026840,shCNDP1-1_7_BR lvl1_1013012.svs,1487844265,53358603784b6a018753fe1b3b6c89b9,CA263001-B593,NA,syn63100169,syn60246677,syn60246677,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 131/4-5B1 human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246677,syn60246677,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246766,collection_0000064623_2021-01-08 18_37_59.scn,1,142026929,collection_0000064623_2021-01-08 18_37_59.scn,1032409956,74706f7f24e85d54bf859960e76ded1c,CA263001-B298,NA,syn63100169,syn60246766,syn60246766,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246766,syn60246766,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246798,shCNDP1-1_2_BR lvl1_1013007.svs,1,142026961,shCNDP1-1_2_BR lvl1_1013007.svs,1295368879,3dccb0ba7ceb2840fef9672758431a88,CA263001-B583,NA,syn63100169,syn60246798,syn60246798,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 131/4-5B1 human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246798,syn60246798,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246813,NTC_4_BR lvl1_1009647.svs,1,142026978,NTC_4_BR lvl1_1009647.svs,1770005327,bcfcd6ce339d710fe115cb1a071e7886,CA263001-B517,NA,syn63100169,syn60246813,syn60246813,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246813,syn60246813,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246832,shCND1_2_BR_lvl2_1003166.svs,1,142027000,shCND1_2_BR_lvl2_1003166.svs,1579723515,fcf3b4664882eb0908e72bd20c69ce15,CA263001-B490,NA,syn63100169,syn60246832,syn60246832,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Foxn1nu, with a 10230BM human cell line xenograft",NA,SVS,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246832,syn60246832,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246880,collection_0000064579_2021-01-06 21_36_41.scn,1,142027053,collection_0000064579_2021-01-06 21_36_41.scn,966272724,c0a45be7be3849c679f7b903eaea7a08,CA263001-B333,NA,syn63100169,syn60246880,syn60246880,Hematoxylin and Eosin Staining Method,"Whole slide scan at 40x magnification of a brain tissue section from a male mouse, genotype Nod/Scid/Il2gR null, with a 12273BM human cell line xenograft",NA,SCN,Level 2,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60246880,syn60246880,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246890,AI_Brain_4_lvl2_1016955.csv,1,142027064,AI_Brain_4_lvl2_1016955.csv,540,61a66b74acbe8f4f07f78bb2e3739bd6,CA263001-B658,NA,syn63100169,syn60246890,syn60246890,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Not Applicable,https://www.synapse.org/Synapse:syn60246890,syn60246890,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246891,AI_Brain_1_lvl1_1016942.csv,1,142027063,AI_Brain_1_lvl1_1016942.csv,726,09c764c33abc331d4c19c30fc633e60a,CA263001-B645,NA,syn63100169,syn60246891,syn60246891,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Not Applicable,https://www.synapse.org/Synapse:syn60246891,syn60246891,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246893,AIP_Brain_2_lvl2_1016953.csv,1,142027065,AIP_Brain_2_lvl2_1016953.csv,733,431a051c4d063ad81382c0665a1b98f9,CA263001-B665,NA,syn63100169,syn60246893,syn60246893,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Not Applicable,https://www.synapse.org/Synapse:syn60246893,syn60246893,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246894,AIP_Brain_4_lvl2_1016951.csv,1,142027067,AIP_Brain_4_lvl2_1016951.csv,544,340c1504941267473bcaae9c6054f4e8,CA263001-B672,NA,syn63100169,syn60246894,syn60246894,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Not Applicable,https://www.synapse.org/Synapse:syn60246894,syn60246894,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246895,AIP_Brain_2_lvl1_1016937.csv,1,142027066,AIP_Brain_2_lvl1_1016937.csv,540,07ec678f198dc3df51bd9dbeaf9744c8,CA263001-B664,NA,syn63100169,syn60246895,syn60246895,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Not Applicable,https://www.synapse.org/Synapse:syn60246895,syn60246895,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246896,AI_Brain_3_lvl2_1016956.csv,1,142027068,AI_Brain_3_lvl2_1016956.csv,914,9896b4408d111d392436d4a4a453efaf,CA263001-B654,NA,syn63100169,syn60246896,syn60246896,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Not Applicable,https://www.synapse.org/Synapse:syn60246896,syn60246896,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246897,AIP_Brain_3_lvl1_1016936.csv,1,142027074,AIP_Brain_3_lvl1_1016936.csv,730,632c19a572f62e1299520d2912d7b692,CA263001-B668,NA,syn63100169,syn60246897,syn60246897,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Not Applicable,https://www.synapse.org/Synapse:syn60246897,syn60246897,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246898,AIP_Brain_4_lvl1_1016935.csv,1,142027071,AIP_Brain_4_lvl1_1016935.csv,537,1d67dab305d3780764e5fed543502fe8,CA263001-B671,NA,syn63100169,syn60246898,syn60246898,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Not Applicable,https://www.synapse.org/Synapse:syn60246898,syn60246898,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246899,AI_Brain_3_lvl1_1016940.csv,1,142027070,AI_Brain_3_lvl1_1016940.csv,538,5396d48b225c96c11cdcdf98cea88921,CA263001-B653,NA,syn63100169,syn60246899,syn60246899,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Not Applicable,https://www.synapse.org/Synapse:syn60246899,syn60246899,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246900,AI_Brain_2_lvl1_1016941.csv,1,142027072,AI_Brain_2_lvl1_1016941.csv,1093,9d66212fdd5e5b9b5e40b5e82df292b9,CA263001-B649,NA,syn63100169,syn60246900,syn60246900,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Not Applicable,https://www.synapse.org/Synapse:syn60246900,syn60246900,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246901,AIP_Brain_1_lvl2_1016954.csv,1,142027076,AIP_Brain_1_lvl2_1016954.csv,540,8079c0f6c59a229e4ab32c90b4e32cec,CA263001-B661,NA,syn63100169,syn60246901,syn60246901,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Not Applicable,https://www.synapse.org/Synapse:syn60246901,syn60246901,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246902,AI_Brain_1_lvl2_1016958.csv,1,142027073,AI_Brain_1_lvl2_1016958.csv,908,31d1081da6e72b66be4613cedfbe8b07,CA263001-B646,NA,syn63100169,syn60246902,syn60246902,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Not Applicable,https://www.synapse.org/Synapse:syn60246902,syn60246902,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60246903,AI_Brain_4_lvl1_1016939.csv,1,142027075,AI_Brain_4_lvl1_1016939.csv,540,03fdd977024f99cc6d2b340d6e84c349,CA263001-B657,NA,syn63100169,syn60246903,syn60246903,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Not Applicable,https://www.synapse.org/Synapse:syn60246903,syn60246903,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
