File,Column,Category,Reason,Sample_Values,Name_Check,Data_Check
nf_30.csv,pairsOnDifferentChr,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_30.csv,platform,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_30.csv,progressReportNumber,Likely Human,No computer-generated patterns detected,1 | 1 | 1,Likely human-annotated,Human-readable format
nf_30.csv,readsDuplicatedPercent,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_30.csv,readsMappedPercent,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_30.csv,specimenPreparationMethod,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_30.csv,totalReads,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_30.csv,workflow,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_30.csv,workflowLink,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_31.csv,cellType,Computer Generated,Type field (often system-generated),schwann | schwann | schwann,Type field (often system-generated),Human-readable format
nf_31.csv,dataSubtype,Computer Generated,Type field (often system-generated),raw | raw | raw,Type field (often system-generated),Human-readable format
nf_31.csv,dataType,Computer Generated,Type field (often system-generated),geneExpression | geneExpression | geneExpression,Type field (often system-generated),Human-readable format
nf_31.csv,diagnosis,Computer Generated,Consistent alphanumeric format,Neurofibromatosis type 2 | Neurofibromatosis type 2 | Neurofibromatosis type 2,Likely human-annotated,Consistent alphanumeric format
nf_31.csv,individualID,Computer Generated,Ends with ID,HS01 | HS01 | HS01,Ends with ID,Human-readable format
nf_31.csv,nf1Genotype,Computer Generated,Type field (often system-generated),unknown | unknown | unknown,Type field (often system-generated),Human-readable format
nf_31.csv,nf2Genotype,Computer Generated,Type field (often system-generated),+/+ | +/+ | +/+,Type field (often system-generated),Human-readable format
nf_31.csv,specimenID,Computer Generated,Ends with ID,HS01_10 | HS01_10 | HS01_11,Ends with ID,Human-readable format
nf_31.csv,experimentalCondition,Computer Generated,Created/Modified on field,"Brigatinib | Brigatinib | Dasatinib,Simvastatin",Created/Modified on field,Human-readable format
nf_31.csv,genePerturbationType,Computer Generated,Type field (often system-generated),knockdown | knockdown | knockdown,Type field (often system-generated),Human-readable format
nf_31.csv,drugScreenType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_31.csv,fileFormat,Computer Generated,File format field,fastq | fastq | fastq,File format field,Human-readable format
nf_31.csv,resourceType,Computer Generated,Type field (often system-generated),experimentalData | experimentalData | experimentalData,Type field (often system-generated),Human-readable format
nf_31.csv,analysisType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_31.csv,readLength,Computer Generated,Length field,,Length field,No data available
nf_31.csv,readPairOrientation,Computer Generated,Created/Modified on field,,Created/Modified on field,No data available
nf_31.csv,runType,Computer Generated,Type field (often system-generated),pairedEnd | pairedEnd | pairedEnd,Type field (often system-generated),Human-readable format
nf_31.csv,platform,Computer Generated,Consistent alphanumeric format,Illumina HiSeq 2500 | Illumina HiSeq 2500 | Illumina HiSeq 2500,Likely human-annotated,Consistent alphanumeric format
nf_31.csv,dataFileHandleId,Computer Generated,Ends with ID,33370805 | 33370887 | 33370907,Ends with ID,File handle ID
nf_31.csv,structureType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_31.csv,studyId,Computer Generated,Ends with ID,syn2343195 | syn2343195 | syn2343195,Ends with ID,Synapse ID format
nf_31.csv,studyName,Computer Generated,Consistent alphanumeric format,Synodos NF2 | Synodos NF2 | Synodos NF2,Likely human-annotated,Consistent alphanumeric format
nf_31.csv,createdOn,Computer Generated,Creation metadata,1539296327045 | 1539297004783 | 1539297554032,Creation metadata,Long numeric ID
nf_31.csv,id,Computer Generated,Ends with ID,syn17009196 | syn17009204 | syn17009208,Ends with ID,Synapse ID format
nf_31.csv,createdBy,Computer Generated,Creation metadata,3322106 | 3322106 | 3322106,Creation metadata,Human-readable format
nf_31.csv,etag,Computer Generated,Contains etag,7abc72b7-55c7-4f5a-9ec1-fa9273a0ef8a | 9ff91f38-018c-4e9f-9a70-2b2326c74460 | 2b3a1198-56b7-464c-b587-18ad54b39412,Contains etag,UUID format
nf_31.csv,type,Computer Generated,Type field (often system-generated),file | file | file,Type field (often system-generated),Human-readable format
nf_31.csv,currentVersion,Computer Generated,Created/Modified on field,1 | 1 | 1,Created/Modified on field,Human-readable format
nf_31.csv,parentId,Computer Generated,Ends with ID,syn18456448 | syn18456448 | syn18456448,Ends with ID,Synapse ID format
nf_31.csv,benefactorId,Computer Generated,Ends with ID,syn2343195 | syn2343195 | syn2343195,Ends with ID,Synapse ID format
nf_31.csv,projectId,Computer Generated,Ends with ID,syn2343195 | syn2343195 | syn2343195,Ends with ID,Synapse ID format
nf_31.csv,modifiedOn,Computer Generated,Modification metadata,1679362942490 | 1679362942549 | 1679362942601,Modification metadata,Long numeric ID
nf_31.csv,modifiedBy,Computer Generated,Modification metadata,3421893 | 3421893 | 3421893,Modification metadata,Human-readable format
nf_31.csv,tumorType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_31.csv,dataFileBucket,Computer Generated,Storage bucket field,proddata.sagebase.org | proddata.sagebase.org | proddata.sagebase.org,Storage bucket field,Human-readable format
nf_31.csv,description,Computer Generated,Created/Modified on field,,Created/Modified on field,No data available
nf_31.csv,dataFileSizeBytes,Computer Generated,File size field,2761229591 | 2761266028 | 2488709502,File size field,Long numeric ID
nf_31.csv,name,Likely Human,No computer-generated patterns detected,HS01_10.1.fastq.gz | HS01_10.2.fastq.gz | HS01_11.1.fastq.gz,Likely human-annotated,Human-readable format
nf_31.csv,assay,Likely Human,No computer-generated patterns detected,RNA-seq | RNA-seq | RNA-seq,Likely human-annotated,Human-readable format
nf_31.csv,individualIdSource,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_31.csv,isCellLine,Likely Human,No computer-generated patterns detected,Yes | Yes | Yes,Likely human-annotated,Human-readable format
nf_31.csv,isMultiIndividual,Likely Human,No computer-generated patterns detected,No | No | No,Likely human-annotated,Human-readable format
nf_31.csv,isMultiSpecimen,Likely Human,No computer-generated patterns detected,No | No | No,Likely human-annotated,Human-readable format
nf_31.csv,isPrimaryCell,Likely Human,No computer-generated patterns detected,TRUE | TRUE | TRUE,Likely human-annotated,Human-readable format
nf_31.csv,organ,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_31.csv,sex,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_31.csv,species,Likely Human,No computer-generated patterns detected,Homo sapiens | Homo sapiens | Homo sapiens,Likely human-annotated,Human-readable format
nf_31.csv,specimenIdSource,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_31.csv,tissue,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_31.csv,experimentalTimePoint,Likely Human,No computer-generated patterns detected,24 | 24 | 24,Likely human-annotated,Human-readable format
nf_31.csv,timePointUnit,Likely Human,No computer-generated patterns detected,hours | hours | hours,Likely human-annotated,Human-readable format
nf_31.csv,genePerturbationTechnology,Likely Human,No computer-generated patterns detected,RNAi | RNAi | RNAi,Likely human-annotated,Human-readable format
nf_31.csv,genePerturbed,Likely Human,No computer-generated patterns detected,NF2 | NF2 | NF2,Likely human-annotated,Human-readable format
nf_31.csv,compoundDose,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_31.csv,compoundDoseUnit,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_31.csv,compoundDoseRange,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_31.csv,compoundName,Likely Human,No computer-generated patterns detected,"Brigatinib | Brigatinib | Dasatinib,Simvastatin",Likely human-annotated,Human-readable format
nf_31.csv,secondCompoundName,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_31.csv,isStranded,Likely Human,No computer-generated patterns detected,Yes | Yes | Yes,Likely human-annotated,Human-readable format
nf_31.csv,libraryPrep,Likely Human,No computer-generated patterns detected,polyAselection | polyAselection | polyAselection,Likely human-annotated,Human-readable format
nf_31.csv,readStrandOrigin,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_31.csv,multipleTestingAdjustmentMethod,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_31.csv,differentialExpressionMethod,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_31.csv,alignmentMethod,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_31.csv,transcriptQuantificationMethod,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_31.csv,chemicalStructure,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_31.csv,readPair,Likely Human,No computer-generated patterns detected,1 | 2 | 1,Likely human-annotated,Human-readable format
nf_31.csv,modelSystemName,Likely Human,No computer-generated patterns detected,HS01 | HS01 | HS01,Likely human-annotated,Human-readable format
nf_32.csv,cellType,Computer Generated,Type field (often system-generated),Syn6 | Syn6,Type field (often system-generated),Human-readable format
nf_32.csv,dataSubtype,Computer Generated,Type field (often system-generated),raw | raw | processed,Type field (often system-generated),Human-readable format
nf_32.csv,dataType,Computer Generated,Type field (often system-generated),volume | volume | volume,Type field (often system-generated),Human-readable format
nf_32.csv,diagnosis,Computer Generated,Consistent alphanumeric format,Neurofibromatosis type 2 | Neurofibromatosis type 2 | Neurofibromatosis type 2,Likely human-annotated,Consistent alphanumeric format
nf_32.csv,individualID,Computer Generated,Ends with ID,,Ends with ID,No data available
nf_32.csv,nf1Genotype,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_32.csv,nf2Genotype,Computer Generated,Type field (often system-generated),-/- | -/-,Type field (often system-generated),Human-readable format
nf_32.csv,specimenID,Computer Generated,Ends with ID,1_V1 | 2_BM4,Ends with ID,Human-readable format
nf_32.csv,experimentalCondition,Computer Generated,Created/Modified on field,,Created/Modified on field,No data available
nf_32.csv,genePerturbationType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_32.csv,drugScreenType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_32.csv,fileFormat,Computer Generated,File format field,csv | excel | excel,File format field,Human-readable format
nf_32.csv,resourceType,Computer Generated,Type field (often system-generated),experimentalData | experimentalData | experimentalData,Type field (often system-generated),Human-readable format
nf_32.csv,analysisType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
